,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Sanguibacteroides;Sanguibacteroides justesenii;,0,0,0,0,0,0,0,2.857143,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium faecium;,0,0,0,0,0,0,0,1.428571,0,0.961538,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NA;NA;Flavobacteriales bacterium;,0,0,0,0,0,0,0,1.428571,0,0,0,0.775194,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. 52;,0,0,0,0,0,0,0,1.428571,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:354;,0,0,0,0,0,0,0,0,0.781250,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Petrimonas;Petrimonas sp. IBARAKI;,0,0,0,0,0,0,0,0,0.781250,0,0,0,0,0,0.869565,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus mannanilyticus;,0,0,0,0,0,0,0,0,0,0.961538,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Enterocloster;Enterocloster aldensis;,0,0,0,0,0,0,0,0,0,0.961538,0,0,0,0,0.869565,0,0,2.325581
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cutis;,0,0,0,0,0,0,0,0,0,0.961538,0,0,0.429185,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Mediterranea;Mediterranea sp. An20;,0,0,0,0,0,0,0,0,0,0,0.769231,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;Flavonifractor plautii;,0,0,0,0,0,0,0,0,0,0,0,0.775194,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium MD308;,0,0,0,0,0,0,0,0,0,0,0,0.775194,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:279;,0,0,0,0,0,0,0,0,0,0,0,0.775194,0.429185,0,0,0,1.219512,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium ASF500;,0,0,0,0,0,0,0,0,0,0,0,0.775194,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia sp. 1XD42-69;,0,0,0,0,0,0,0,0,0,0,0,0.775194,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. Marseille-P6503;,0,0,0,0,0,0,0,0,0,0,0,0.775194,0,0,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium 1XD21-13;,0,0,0,0,0,0,0,0,0,0,0,0,0.858369,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium ventriculi;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosporobacter;Anaerosporobacter mobilis;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Hydrogenoanaerobacterium;Hydrogenoanaerobacterium saccharovorans;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium sp. 14-2;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;Dorea sp. 5-2;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:253;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:768;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. 27_14;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. An14;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;Subdoligranulum sp. APC924/74;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,1.063830,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;Odoribacter sp. Z80;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,1.063830,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Butyricicoccus;Butyricicoccus sp. 1XD8-22;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;NA;Prevotellaceae bacterium LKV-178-WT-2A;,0,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Cecembia;Cecembia calidifontis;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884956,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium mediterraneense;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.608696,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus andreraoultii;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869565,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes timonensis;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063830,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Maribellus;Maribellus luteus;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063830,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:967;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219512,0
