,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii;,0,2.500000,0,0,0,0,0,0,0,0,0,0,1.369863,2.702703,0,11.111112,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris;,0,2.500000,0,2.222222,0,0,0,0,0,2.631579,2.941176,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella copri;,0,2.500000,0,0,0,0,0,0,5.882353,2.631579,2.941176,0,1.369863,0,3.225806,0,0,12.500000
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium A4;,0,2.500000,0,0,0,0,0,0,5.882353,5.263158,0,0,0,2.702703,3.225806,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus;,0,2.500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. CAG:379;,0,2.500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides timonensis;,0,2.500000,0,2.222222,0,0,0,0,0,0,0,0,4.109589,0,3.225806,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Mariniphaga;Mariniphaga sediminis;,0,2.500000,0,0,3.333333,0,0,0,0,0,2.941176,0,1.369863,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ndongoniae;,0,2.500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. MGM1;,0,2.500000,0,0,3.333333,3.125000,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;NA;Bacteroidaceae bacterium;,0,2.500000,0,0,0,0,0,0,0,0,0,0,2.739726,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-037 (Harlan);,0,2.500000,2.631579,2.222222,0,3.125000,0,0,5.882353,2.631579,2.941176,0,1.369863,5.405406,0,0,7.142858,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium xylanophilum;,0,0,2.631579,2.222222,0,0,0,0,0,2.631579,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:462;,0,0,2.631579,2.222222,0,0,0,0,0,0,0,5.000000,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia sp. CAG:309;,0,0,2.631579,0,0,0,0,0,0,0,0,0,1.369863,0,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;uncultured bacterium Ad_142_N07;,0,0,2.631579,0,0,3.125000,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. tf2-5;,0,0,2.631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium;,0,0,2.631579,0,0,3.125000,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;Dysgonomonas massiliensis;,0,0,2.631579,2.222222,3.333333,0,6.666667,8.333334,0,2.631579,2.941176,5.000000,1.369863,0,3.225806,11.111112,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella sp. WM24;,0,0,2.631579,2.222222,0,0,0,0,5.882353,2.631579,2.941176,0,0,2.702703,3.225806,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium D16-50;,0,0,0,4.444445,0,0,0,0,0,2.631579,0,0,0,0,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;uncultured bacterium Contig1549a;,0,0,0,2.222222,0,0,6.666667,0,0,2.631579,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium;,0,0,0,0,3.333333,0,0,0,5.882353,0,0,0,0,2.702703,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium hathewayi CAG:224;,0,0,0,0,0,3.125000,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:62_40_43;,0,0,0,0,0,3.125000,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;Hungatella hathewayi;,0,0,0,0,0,0,6.666667,8.333334,0,0,0,0,0,0,0,0,0,12.500000
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium G11;,0,0,0,0,0,0,6.666667,0,0,0,0,5.000000,1.369863,0,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;uncultured bacterium Contig28b;,0,0,0,0,0,0,0,8.333334,0,0,0,0,0,2.702703,0,0,7.142858,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. An169;,0,0,0,0,0,0,0,8.333334,5.882353,2.631579,2.941176,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. ne3005;,0,0,0,0,0,0,0,0,0,2.631579,2.941176,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. CAG:624;,0,0,0,0,0,0,0,0,0,0,2.941176,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;Dysgonomonas macrotermitis;,0,0,0,0,0,0,0,0,0,0,2.941176,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium 55_9;,0,0,0,0,0,0,0,0,0,0,2.941176,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia intestinalis;,0,0,0,0,0,0,0,0,0,0,0,5.000000,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cellulosilyticus;,0,0,0,0,0,0,0,0,0,0,0,0,4.109589,0,3.225806,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cellulosilyticum;Cellulosilyticum ruminicola;,0,0,0,0,0,0,0,0,0,0,0,0,1.369863,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia intestinalis CAG:13;,0,0,0,0,0,0,0,0,0,0,0,0,1.369863,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Herbinix;Herbinix hemicellulosilytica;,0,0,0,0,0,0,0,0,0,0,0,0,1.369863,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. KLE 1755;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111112,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides vulgatus;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.500000
