Season,Domain,Phylum,Class,Order,Family,Genus,Species,Mean,SD,SE
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,Muribaculaceae bacterium Isolate-110 (HZI),0.343679167,0.532467916,0.217379116
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,Muribaculaceae bacterium,0.328479,0.508960824,0.207782386
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter sp. Z80,0.2783625,0.439705384,0.179508971
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas macacae,0,0,0
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella rava,0.489870167,0.561716514,0.229319807
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. CAG:485,0,0,0
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. CAG:891,0.4816145,0.552650445,0.225618599
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. MGM2,2.024048833,1.125839342,0.459621987
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes communis,1.16217,0.794389006,0.324307954
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes dispar,0.166666667,0.40824829,0.166666667
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes indistinctus,0.498547,0.546357784,0.223049631
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes senegalensis,0.5386755,0.595625422,0.24316306
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes sp. CAG:268,0.173611167,0.425258772,0.173611167
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes sp. Z76,2.167306,1.735880513,0.708670252
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes timonensis,0.173611167,0.425258772,0.173611167
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,NA,Rikenellaceae bacterium,0.161812333,0.396357651,0.161812333
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,1.497451667,0.599608885,0.244789302
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,0.825293667,0.437829313,0.178743069
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. CAG:409,0.343679167,0.532467916,0.217379116
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. CH2-D42-20,0.2783625,0.439705384,0.179508971
Spring,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia,0.535132333,0.592087602,0.241718751
Spring,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Fabibacter,Fabibacter sp. 4D4,0.663481333,0.540608759,0.220702602
Spring,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ornithobacterium,Ornithobacterium rhinotracheale,0.369918667,0.577264341,0.23566718
Spring,Bacteria,Candidatus Omnitrophica,NA,NA,NA,NA,Candidatus Omnitrophica bacterium,0.173611167,0.425258772,0.173611167
Spring,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus kwashiorkori,0,0,0
Spring,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halolactibacillus,Halolactibacillus halophilus,0.116550167,0.285488438,0.116550167
Spring,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus castaneae,0.349650333,0.856464905,0.349650333
Spring,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus florum,0.203252,0.497863689,0.203252
Spring,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus sp. 6C8_DIV0013,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus porcorum,1.170303333,1.631056959,0.665876215
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus pullicaecorum,0.283216833,0.44894348,0.183280408
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. CAG:1013,0.331880333,0.514385357,0.209996943
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. CAG:169,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. CAG:508,0.453284833,0.509401911,0.207962459
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. chh4-2,0.161812333,0.396357651,0.161812333
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. Marseille-P299,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella,Hungatella hathewayi,0.203252,0.497863689,0.203252
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.166666667,0.40824829,0.166666667
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium plexicaudatum,0.436352167,0.678361997,0.276940126
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Intestinibacillus,Intestinibacillus sp. Marseille-P6563,0.170068,0.416579822,0.170068
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,Acetatifactor muris,1.323561,0.868970584,0.354755755
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.116550167,0.285488438,0.116550167
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia schinkii,0.3354235,0.520117855,0.212337225
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.331880333,0.514385357,0.209996943
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea sp. 5-2,0.561579167,0.633475196,0.258615166
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium] hylemonae,0.161812333,0.396357651,0.161812333
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium sp. An196,0.203252,0.497863689,0.203252
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium sp. Marseille-P6806,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lacrimispora,Lacrimispora aerotolerans,0.3354235,0.520117855,0.212337225
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Murimonas,Murimonas intestini,0.343679167,0.532467916,0.217379116
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium V9D3004,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium WCA-9-b2,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium,0.5664335,0.897886774,0.366560741
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium sinus,0.203252,0.497863689,0.203252
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia intestinalis,0.2783625,0.439705384,0.179508971
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,Schaedlerella arabinosiphila,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,Colidextribacter,Colidextribacter sp. OB.20,0.336734667,0.52170702,0.212985999
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,Clostridiales bacterium Marseille-P2846,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,Clostridiales bacterium,1.7388075,0.824822196,0.336732252
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter sp. 1-3,1.087266833,1.313682972,0.536308828
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,NA,Peptococcaceae bacterium 1109,0.486468833,0.557910361,0.227765951
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetivibrio,Acetivibrio ethanolgignens,0.166666667,0.40824829,0.166666667
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acutalibacter,Acutalibacter muris,0.343679167,0.532467916,0.217379116
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Agathobaculum,Agathobaculum sp. Marseille-P7918,0.369918667,0.577264341,0.23566718
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaeromassilibacillus,Anaeromassilibacillus sp. An200,0.290161333,0.462370075,0.188761793
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,Anaerotruncus sp. 1XD22-93,0.456828,0.51418695,0.209915943
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Massilimaliae,Massilimaliae massiliensis,0.166666667,0.40824829,0.166666667
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,Neglecta timonensis,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. AM58-7XD,0.173611167,0.425258772,0.173611167
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. CAG:177,0.283216833,0.44894348,0.183280408
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. CAG:382,0.703252,1.226362855,0.500660539
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. FC2018,0.173611167,0.425258772,0.173611167
Spring,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium CAG:646,0.116550167,0.285488438,0.116550167
Spring,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium CAG:65_45_313,0.203252,0.497863689,0.203252
Spring,Bacteria,NA,NA,NA,NA,NA,bacterium 0.1xD8-71,0.343679167,0.532467916,0.217379116
Spring,Bacteria,NA,NA,NA,NA,NA,bacterium D16-76,0.116550167,0.285488438,0.116550167
Spring,Bacteria,NA,NA,NA,NA,NA,uncultured bacterium,0,0,0
Spring,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,Colwellia sp. 75C3,0.451973667,0.508135253,0.207445349
Spring,Bacteria,Verrucomicrobia,Opitutae,NA,NA,NA,Opitutae bacterium,0.460229333,0.518547641,0.211696188
Spring,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,0.626896,0.501464444,0.204722002
Spring,Unclassified,NA,NA,NA,NA,NA,NA,60.44705133,4.972853532,2.030158953
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,0.583396667,0.701966638,0.28657668
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides congonensis,0.252470833,0.408430651,0.166741115
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fluxus,0.987271167,0.313862079,0.128133657
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides oleiciplenus,0.840963333,0.44196158,0.180430059
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides rodentium,1.529728,0.836784731,0.341615936
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 14(A),0.336784,0.590997183,0.24127359
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. CAG:754,0.442153833,0.485457302,0.198187114
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. CAG:927,0.621705167,0.560209472,0.228704559
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. NM69_E16B,1.038371833,0.856619024,0.349713252
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides vulgatus,0.3520115,0.558961606,0.22819512
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured Bacteroides sp.,0.095238167,0.233284912,0.095238167
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Dysgonomonas,uncultured Dysgonomonas sp.,0.157232667,0.385139804,0.157232667
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,Muribaculaceae bacterium Isolate-104 (HZI),0.670145167,0.786977467,0.321282205
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,Muribaculaceae bacterium Isolate-110 (HZI),0.095238167,0.233284912,0.095238167
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,Muribaculaceae bacterium,0.241545833,0.591664041,0.241545833
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter sp. Z80,0.3035715,0.516932717,0.211036898
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas macacae,0,0,0
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella rava,0,0,0
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. CAG:485,0.095238167,0.233284912,0.095238167
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. CAG:891,0.300910833,0.466877927,0.190602116
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. MGM2,2.149437833,1.370233071,0.559395309
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes communis,0.7949275,0.766631301,0.312975918
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes dispar,0.284921167,0.441422155,0.18020984
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes indistinctus,0.241545833,0.591664041,0.241545833
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes senegalensis,0.157232667,0.385139804,0.157232667
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes sp. CAG:268,0.449879167,0.699792889,0.285689251
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes sp. Z76,2.695319333,1.67433427,0.683544103
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes timonensis,0,0,0
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,NA,Rikenellaceae bacterium,0.480462167,0.597499578,0.243928181
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,0.588492667,0.504467524,0.205948004
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,0.588492667,0.504467524,0.205948004
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. CAG:409,0.491387,0.545987911,0.222898631
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. CH2-D42-20,0.382788833,0.622803234,0.254258356
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia,0,0,0
Summer,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Fabibacter,Fabibacter sp. 4D4,0.141243,0.34597328,0.141243
Summer,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ornithobacterium,Ornithobacterium rhinotracheale,0.287356333,0.703876391,0.287356333
Summer,Bacteria,Candidatus Omnitrophica,NA,NA,NA,NA,Candidatus Omnitrophica bacterium,0.157232667,0.385139804,0.157232667
Summer,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus kwashiorkori,0.4448145,0.532927111,0.217566582
Summer,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halolactibacillus,Halolactibacillus halophilus,0.380159333,0.429127583,0.175190602
Summer,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus castaneae,0.284921167,0.441422155,0.18020984
Summer,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus florum,0.449879167,0.699792889,0.285689251
Summer,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus sp. 6C8_DIV0013,0.449879167,0.699792889,0.285689251
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus porcorum,1.444875833,2.037970804,0.831998097
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus pullicaecorum,0.651249333,0.829717906,0.338730917
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. CAG:1013,0.416666667,1.020620726,0.416666667
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. CAG:169,0.494016667,0.608705239,0.248502873
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. CAG:508,0.141243,0.34597328,0.141243
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. chh4-2,0.095238167,0.233284912,0.095238167
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. Marseille-P299,0.4448145,0.532927111,0.217566582
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella,Hungatella hathewayi,0,0,0
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.522798667,0.834574547,0.340713632
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium plexicaudatum,0.545117333,0.664305906,0.271201751
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Intestinibacillus,Intestinibacillus sp. Marseille-P6563,0.157232667,0.385139804,0.157232667
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,Acetatifactor muris,0.616640167,0.726711961,0.296678916
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.141243,0.34597328,0.141243
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia schinkii,0.141243,0.34597328,0.141243
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.157232667,0.385139804,0.157232667
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea sp. 5-2,0.825735833,0.715026935,0.291908524
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium] hylemonae,0,0,0
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium sp. An196,0.238916333,0.381368058,0.155692858
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium sp. Marseille-P6806,0.238916333,0.381368058,0.155692858
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lacrimispora,Lacrimispora aerotolerans,0,0,0
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Murimonas,Murimonas intestini,0.284921167,0.441422155,0.18020984
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium V9D3004,0.449879167,0.699792889,0.285689251
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium WCA-9-b2,0.095238167,0.233284912,0.095238167
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium,1.125884333,0.632188839,0.258090013
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium sinus,0.385224,0.625008129,0.2551585
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia intestinalis,0,0,0
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,Schaedlerella arabinosiphila,0.673568,1.181994663,0.482547301
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,Colidextribacter,Colidextribacter sp. OB.20,0,0,0
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,Clostridiales bacterium Marseille-P2846,0.560344833,1.010865468,0.412684099
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,Clostridiales bacterium,1.143107167,1.000266814,0.408357217
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter sp. 1-3,1.345874,1.283709545,0.524072227
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,NA,Peptococcaceae bacterium 1109,0.238916333,0.381368058,0.155692858
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetivibrio,Acetivibrio ethanolgignens,0.157232667,0.385139804,0.157232667
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acutalibacter,Acutalibacter muris,0.298475667,0.463390706,0.189178464
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Agathobaculum,Agathobaculum sp. Marseille-P7918,0.252470833,0.408430651,0.166741115
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaeromassilibacillus,Anaeromassilibacillus sp. An200,0.380159333,0.429127583,0.175190602
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,Anaerotruncus sp. 1XD22-93,0,0,0
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Massilimaliae,Massilimaliae massiliensis,0.236481167,0.376610173,0.153750459
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,Neglecta timonensis,1.162392,1.314035324,0.536452675
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. AM58-7XD,0.141243,0.34597328,0.141243
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. CAG:177,0.238916333,0.381368058,0.155692858
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. CAG:382,0.478027,0.595660191,0.243177254
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. FC2018,0.331719167,0.522318208,0.213235515
