Season,Domain,Phylum,Class,Order,Family,Genus,Species,Mean,SD,SE
Spring,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter ginsenosidimutans,0.153840667,0.239413437,0.097740126
Spring,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,Anaerolineaceae bacterium,0.082918667,0.203108423,0.082918667
Spring,Bacteria,Chloroflexi,Anaerolineae,NA,NA,NA,Anaerolineae bacterium,0.080515333,0.197221483,0.080515333
Spring,Bacteria,Firmicutes,Bacilli,Bacillales,NA,Exiguobacterium,Exiguobacterium sp. HF60,0.096339167,0.235981801,0.096339167
Spring,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus heilongjiangensis,0.1768545,0.275621936,0.112522184
Spring,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus reuteri,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium cellulovorans,0.2367595,0.408612743,0.166815454
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. C2-6-12,0.089605667,0.219488161,0.089605667
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. CAG:1013,0.070922,0.173722712,0.070922
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. CAG:349,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. E02,0.160527667,0.251202313,0.102552915
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. KLE 1755,0,0,0
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. KNHs205,0.356112333,0.278657148,0.113761304
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. Marseille-P2415,0.096339167,0.235981801,0.096339167
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. Marseille-P299,0.167261167,0.263569405,0.107601759
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,uncultured Clostridium sp.,0.167261167,0.263569405,0.107601759
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella,Hungatella hathewayi,0.192678333,0.29849599,0.121860478
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium plexicaudatum,0.080515333,0.197221483,0.080515333
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium sp. An11,0.2731935,0.473722552,0.193396422
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium sp. CAG:251,0.439031167,0.383460914,0.156547262
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Heliobacterium,Heliobacterium undosum,0.256866833,0.285786228,0.116671739
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Ruminiclostridium,Ruminiclostridium cellobioparum,0.096339167,0.235981801,0.096339167
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Ruminiclostridium,Ruminiclostridium papyrosolvens,0.096339167,0.235981801,0.096339167
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,Acetatifactor muris,0.507549667,0.311357072,0.127110993
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus] gnavus,0.192678167,0.471963193,0.192678167
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia schinkii,0.8861725,1.028829168,0.420017749
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia sp. OF03-15BH,0.262130167,0.445297264,0.181791847
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia wexlerae,0.185944833,0.28834767,0.117717443
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. INlla18,0.1768545,0.275621936,0.112522184
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus comes,0.172524333,0.267574526,0.109236843
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea longicatena,0.096339167,0.235981801,0.096339167
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella sp. OF01-20,0.5966525,0.363404797,0.148359387
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi,0.151437333,0.23531076,0.096065215
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis,0.070922,0.173722712,0.070922
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Herbinix,Herbinix hemicellulosilytica,0.436124667,0.221208754,0.090308096
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,0.1658375,0.406217255,0.1658375
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phytofermentans,0.378623,0.698002112,0.284958169
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium sp. An169,0.167261167,0.263569405,0.107601759
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnotalea,Lachnotalea glycerini,0.096339167,0.235981801,0.096339167
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.356112333,0.278657148,0.113761304
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Murimonas,Murimonas intestini,0.289017333,0.48361842,0.197436393
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium A2,0.153840667,0.239413437,0.097740126
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium A4,0.505623,0.547355689,0.223457024
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium Marseille-P3773,0.496486333,0.465132553,0.18988957
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium V9D3004,0.263600167,0.469182849,0.191543096
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium,3.1237545,0.688546973,0.281098125
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Robinsoniella,Robinsoniella peoriensis,0.314368333,0.365489739,0.149210561
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia intestinalis,0.3186985,0.369431961,0.150819967
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia sp. 1XD42-69,0.151437333,0.23531076,0.096065215
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,Clostridiales bacterium Choco116,0.161030667,0.394442966,0.161030667
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,Clostridiales bacterium COT073_COT-073,0.587561833,0.389712306,0.159099383
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,Clostridiales bacterium TF09-2AC,0.3397855,0.267972139,0.109399168
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,Clostridiales bacterium,0.070922,0.173722712,0.070922
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acutalibacter,Acutalibacter sp. 1XD8-33,0.224762667,0.365709881,0.149300434
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,Neglecta sp. Marseille-P3890,0.080515333,0.197221483,0.080515333
Spring,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus champanellensis,0.243446333,0.269090798,0.109855858
Spring,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family IV. Incertae Sedis,Mahella,Mahella australiensis,0.096339167,0.235981801,0.096339167
Spring,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] saccharogumia,0,0,0
Spring,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium CAG:424,0.523373333,0.371234608,0.151555894
Spring,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium CAG:449,0.167261167,0.263569405,0.107601759
Spring,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium CAG:475,0.082918667,0.203108423,0.082918667
Spring,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium CAG:534,0.771606167,0.678606448,0.277039922
Spring,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium,0.289017333,0.48361842,0.197436393
Spring,Bacteria,NA,NA,NA,NA,NA,bacterium 0.1xD8-71,0.3397855,0.267972139,0.109399168
Spring,Bacteria,NA,NA,NA,NA,NA,bacterium 0.1xD8-82,0.153840667,0.239413437,0.097740126
Spring,Bacteria,NA,NA,NA,NA,NA,bacterium 1xD42-62,0.259773167,0.286401097,0.116922758
Spring,Bacteria,NA,NA,NA,NA,NA,bacterium 1xD42-87,1.157373833,0.68169443,0.278300586
Spring,Bacteria,NA,NA,NA,NA,NA,bacterium 1XD8-76,0.4178975,0.371465708,0.15165024
Spring,Bacteria,NA,NA,NA,NA,NA,bacterium D16-50,0.660887333,0.570032551,0.232714814
Spring,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma sp. CAG:776,0.224762667,0.365709881,0.149300434
Spring,Bacteria,Verrucomicrobia,Spartobacteria,NA,NA,Terrimicrobium,Terrimicrobium sacchariphilum,0.167261167,0.263569405,0.107601759
Spring,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia glycaniphila,0.337382167,0.266334295,0.108730521
Spring,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,0.070922,0.173722712,0.070922
Spring,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,Rubritalea squalenifaciens,0.433721167,0.426923157,0.174290649
Spring,Eukaryota,Preaxostyla,NA,Oxymonadida,Streblomastigidae,Streblomastix,Streblomastix strix,0.241545833,0.591664041,0.241545833
Spring,Unclassified,NA,NA,NA,NA,NA,NA,60.953421,6.122692526,2.499578757
Summer,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium castoris,0,0,0
Summer,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium eulemuris,0.235903,0.371477715,0.151655142
Summer,Bacteria,Actinobacteria,Actinobacteria,Catenulisporales,Catenulisporaceae,Catenulispora,Catenulispora sp. 13_1_20CM_3_70_7,0.1479835,0.229445172,0.093670599
Summer,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. OY3WO11,0.295476167,0.361643544,0.147640359
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,0.4163515,0.687660207,0.280736104
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides congonensis,0.295476167,0.361643544,0.147640359
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cutis,0.048449667,0.118676962,0.048449667
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,0.485595,0.759856343,0.310210053
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides heparinolyticus,0.1479835,0.229445172,0.093670599
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides luti,0.1199805,0.190962389,0.077960069
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides oleiciplenus,0.515885333,0.596614155,0.243566709
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides rodentium,0.372796667,0.348455592,0.1422564
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sartorii,0.66286,1.004352668,0.41002526
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 51,0.148851333,0.250783898,0.102382098
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. A1C1,0.383395667,0.430133355,0.175601207
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. AM16-24,0.183951,0.32938109,0.134469267
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. AM32-11AC,0.3319345,0.309523632,0.126362494
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. CAG:443,0.124902333,0.20065998,0.081919094
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. CAG:462,0.135501333,0.331909126,0.135501333
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. CAG:754,0.1479835,0.229445172,0.093670599
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. CAG:927,0.148851333,0.250783898,0.102382098
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,0.1479835,0.229445172,0.093670599
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,1.287574833,0.898683699,0.366886084
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,NA,Bacteroidaceae bacterium HV4-6-C5C,0.196433167,0.222535178,0.090849606
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella sp. WM24,0.776752333,0.508608043,0.207638364
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.195942333,0.357013182,0.145750021
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Dysgonomonas,Dysgonomonas sp. 216,0.354524833,0.418139151,0.170704594
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,Muribaculaceae bacterium Isolate-002 (NCI),0.581738833,0.542031017,0.221283236
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,Muribaculaceae bacterium Isolate-110 (HZI),2.358438167,1.295204644,0.528765082
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,Muribaculaceae bacterium,1.566685333,0.893931885,0.364946164
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,Bacteroidales bacterium,1.028586667,0.893604635,0.364812565
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter sp. CAG:788,0.048449667,0.118676962,0.048449667
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,NA,Prevotellaceae bacterium MN60,0.3838865,0.326890465,0.133452473
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. 885,0.076452667,0.187270023,0.076452667
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. CAG:1031,0.513158833,0.715190479,0.29197529
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. CAG:1058,0.147492667,0.361281774,0.147492667
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. CAG:485,0.135501333,0.331909126,0.135501333
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. MGM1,0.1199805,0.190962389,0.077960069
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. P5-126,0.4443275,0.296853104,0.121189772
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. P5-92,0.071530833,0.175214043,0.071530833
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. tf2-5,0.220382167,0.260842137,0.106488357
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes indistinctus,0,0,0
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,0.664709167,0.416879873,0.170190495
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes sp. Z76,0.4309775,0.380604685,0.155381212
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,0.071530833,0.175214043,0.071530833
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides massiliensis,0.100401667,0.245932853,0.100401667
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. AM58-2XD,0,0,0
