Season,Domain,Phylum,Class,Order,Family,Genus,Species,Mean,SD,SE
Spring,Bacteria,NA,NA,NA,NA,NA,bacterium 1xD42-87,1.7211525,1.812090119,0.739782693
Spring,Bacteria,NA,NA,NA,NA,NA,bacterium D16-29,1.543065333,1.961639639,0.800836029
Spring,Bacteria,NA,NA,NA,NA,NA,uncultured bacterium,1.907353833,1.016605191,0.415027331
Spring,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,NA,Desulfovibrionaceae bacterium,0.644599167,1.048485065,0.428042235
Spring,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas resinovorans,0,0,0
Spring,Unclassified,NA,NA,NA,NA,NA,NA,49.90709933,9.375875215,3.827685028
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides heparinolyticus,0.869467,1.034384999,0.422285908
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides rodentium,0.709836333,1.133503889,0.462751025
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.406504,0.995727378,0.406504
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella sp. WM24,0.869467,1.034384999,0.422285908
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,Muribaculaceae bacterium Isolate-110 (HZI),1.080247,1.459628897,0.595891002
Summer,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bryantii,0.4273505,1.046790666,0.4273505
Summer,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus bouchesdurhonensis,0.462963,0.728114319,0.297251426
Summer,Bacteria,Firmicutes,Clostridia,Candidatus Borkfalkiales,Candidatus Borkfalkiaceae,Candidatus Borkfalkia,Candidatus Borkfalkia ceftriaxoniphila,0.824175833,1.278120636,0.521790564
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. KLE 1755,0.547036167,0.848147757,0.346254872
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,uncultured Clostridium sp.,0.406504,0.995727378,0.406504
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella,Hungatella hathewayi,1.558456833,1.79064925,0.731029495
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,Clostridiaceae bacterium,5.018937667,2.05048213,0.837105824
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium plexicaudatum,0.282485833,0.691946151,0.282485833
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnotalea,Lachnotalea sp. AF33-28,0.671054333,1.073916403,0.438424536
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.282485833,0.691946151,0.282485833
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium 10-1,0.8874025,1.050134168,0.428715479
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium WCA-9-b2,0.282485833,0.691946151,0.282485833
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium,3.055434667,2.991962055,1.221463394
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia inulinivorans,0.406504,0.995727378,0.406504
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia sp. 1XD42-69,0.198412667,0.486009792,0.198412667
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,Clostridiales bacterium,2.545210833,1.337262494,0.545935127
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,Anaerotruncus sp. X29,1.723945667,1.483360026,0.605579195
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium sp. CAG:74_58_120,0,0,0
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,Pseudoflavonifractor sp. 60,2.619605167,1.814829423,0.740901009
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,Pseudoflavonifractor sp. Marseille-P3106,0.824175833,1.278120636,0.521790564
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. AM16-34,0.671054333,1.073916403,0.438424536
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. CAG:330,0.869467,1.034384999,0.422285908
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. CAG:624,0.671054333,1.073916403,0.438424536
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. Marseille-P6503,0.8903135,1.072887335,0.43800442
Summer,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,Subdoligranulum variabile,0.961797167,1.523782392,0.622081557
Summer,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium ASF500,3.249700833,2.303724274,0.940491496
Summer,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium CAG:110,1.762949833,2.993780875,1.222205924
Summer,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium CAG:124,1.362732833,1.370012867,0.559305411
Summer,Bacteria,NA,NA,NA,NA,NA,bacterium 0.1xD8-71,1.014109333,1.625782846,0.663723067
Summer,Bacteria,NA,NA,NA,NA,NA,bacterium 1xD42-67,0.406504,0.995727378,0.406504
Summer,Bacteria,NA,NA,NA,NA,NA,bacterium 1xD42-87,0.595238167,1.458029784,0.595238167
Summer,Bacteria,NA,NA,NA,NA,NA,bacterium D16-29,2.980818,2.037024591,0.831611807
Summer,Bacteria,NA,NA,NA,NA,NA,uncultured bacterium,1.164320167,1.481609875,0.604864699
Summer,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,NA,Desulfovibrionaceae bacterium,0.881834333,1.521260018,0.621051802
Summer,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas resinovorans,0.625763167,1.062297515,0.433681145
Summer,Unclassified,NA,NA,NA,NA,NA,NA,54.9321945,7.313547798,2.985743386
Winter,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides heparinolyticus,0,0,0
Winter,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides rodentium,1.3203464,1.8180531,0.813058064
Winter,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0,0,0
Winter,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella sp. WM24,0.7407408,1.656346783,0.7407408
Winter,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,Muribaculaceae bacterium Isolate-110 (HZI),3.2467534,4.498833422,2.01193947
Winter,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bryantii,0,0,0
Winter,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus bouchesdurhonensis,0,0,0
Winter,Bacteria,Firmicutes,Clostridia,Candidatus Borkfalkiales,Candidatus Borkfalkiaceae,Candidatus Borkfalkia,Candidatus Borkfalkia ceftriaxoniphila,0,0,0
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. KLE 1755,0,0,0
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,uncultured Clostridium sp.,0,0,0
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella,Hungatella hathewayi,1.3333334,2.981424119,1.3333334
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,Clostridiaceae bacterium,4.6444206,1.681442835,0.751964096
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium plexicaudatum,0,0,0
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnotalea,Lachnotalea sp. AF33-28,0.625,1.397542486,0.625
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,5.8430738,4.889243003,2.186535943
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium 10-1,2.0476192,3.009810295,1.346028084
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium WCA-9-b2,0,0,0
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,Lachnospiraceae bacterium,4.5097404,2.797508119,1.251083664
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia inulinivorans,0.6060606,1.3551927,0.6060606
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia sp. 1XD42-69,0,0,0
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,Clostridiales bacterium,9.8953828,5.798236104,2.593050016
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,Anaerotruncus sp. X29,0,0,0
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium sp. CAG:74_58_120,2.0610872,1.898345494,0.848965914
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,Pseudoflavonifractor sp. 60,5.339767,1.810614856,0.80973158
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,Pseudoflavonifractor sp. Marseille-P3106,1.2121212,2.7103854,1.2121212
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. AM16-34,0.7407408,1.656346783,0.7407408
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. CAG:330,0,0,0
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. CAG:624,0,0,0
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. Marseille-P6503,0,0,0
Winter,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,Subdoligranulum variabile,0,0,0
Winter,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium ASF500,6.840188,2.882102361,1.288915359
Winter,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium CAG:110,1.25,2.795084972,1.25
Winter,Bacteria,Firmicutes,NA,NA,NA,NA,Firmicutes bacterium CAG:124,3.3110872,2.230542113,0.997528758
Winter,Bacteria,NA,NA,NA,NA,NA,bacterium 0.1xD8-71,0,0,0
Winter,Bacteria,NA,NA,NA,NA,NA,bacterium 1xD42-67,0,0,0
Winter,Bacteria,NA,NA,NA,NA,NA,bacterium 1xD42-87,0,0,0
Winter,Bacteria,NA,NA,NA,NA,NA,bacterium D16-29,3.7954546,3.471689642,1.552586807
Winter,Bacteria,NA,NA,NA,NA,NA,uncultured bacterium,1.2310606,1.686031603,0.754016255
Winter,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,NA,Desulfovibrionaceae bacterium,0.7407408,1.656346783,0.7407408
Winter,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas resinovorans,0.625,1.397542486,0.625
Winter,Unclassified,NA,NA,NA,NA,NA,NA,38.0402812,10.65704867,4.765977053
