,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp. OF01-20;,0.851064,0,0.578035,0.429185,0.458716,0,0,0,0,0.578035,1.075269,0.497512,0.290698,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acutalibacter;Acutalibacter sp. 1XD8-33;,0.851064,0,0,0,0.458716,0,0,0,0,0,0,0.497512,0.290698,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-110 (HZI);,0.851064,1.932367,0.578035,2.575107,1.376147,1.769912,2.542373,1.886792,1.587302,1.156069,1.612903,0.497512,1.744186,1.807229,4.878048,2.083333,3.174603,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium COT073_COT-073;,0.851064,0.483092,1.156069,0.429185,0.917431,1.769912,0.847458,0.943396,0,0,0.537634,0.497512,0.290698,0.602410,0.813008,1.041667,1.587302,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;,0.851064,0.966184,0.578035,1.287554,1.834862,2.654867,0,0,3.174603,0,0.537634,0.497512,0.581395,0.602410,2.439024,5.208333,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella sp. WM24;,0.851064,1.449275,1.156069,1.287554,1.376147,0,1.694915,0,1.587302,0.578035,1.612903,0,0.581395,0.602410,0.813008,3.125000,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium cellulovorans;,0.425532,0,0,0,0,0.884956,0,0,0,0,0,0.995025,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Ruminiclostridium;Ruminiclostridium cellulolyticum;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Enterocloster;Enterocloster clostridioformis;,0.425532,0,0,0,0.458716,0,0,0.943396,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus buchneri;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;uncultured Clostridium sp.;,0.425532,0,0.578035,0,0.458716,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium saeculare;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lacrimispora;Lacrimispora algidixylanolytica;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Heliobacteriaceae;Heliobacterium;Heliobacterium undosum;,0.425532,0,0,0,0,0,0,0,0,0.578035,0.537634,0,1.162791,0,0,0,0,0
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella stercoris;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema azotonutricium;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia schinkii;,0.425532,0.966184,2.890173,1.287554,0,0,1.694915,0.943396,0,0,0.537634,0.497512,0,0,0.813008,1.041667,3.174603,2.531646
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;Subdoligranulum variabile;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0.872093,0,0,0,0,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia muciniphila;,0.425532,0,0,0.429185,0.458716,0,0,0.943396,0,0,0,0,0,0,0,0,1.587302,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopococcus;Atopococcus tabaci;,0.425532,0,0,0,0,0,0,0,0,0,0,0.497512,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium A2;,0.425532,0,0,0,0,0,0,0,0,0,0,0.497512,0.290698,0,0,0,1.587302,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium A4;,0.425532,0,0,0.429185,0.458716,0.884956,0,0.943396,0.793651,0.578035,0.537634,1.492537,0.290698,0.602410,0,1.041667,0,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;Rubritalea squalenifaciens;,0.425532,0.483092,0,0,0.458716,0,0,0.943396,0,1.156069,0.537634,0,0,0,0,0,1.587302,1.265823
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cellulosilyticum;Cellulosilyticum ruminicola;,0.425532,0,0,0,0,0,0,0,0,0,0.537634,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella;Cohnella phaseoli;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;Desmospora;Desmospora activa;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter ginsenosidimutans;,0.425532,0,0,0,0,0.884956,0,0,0.793651,0,0,0.497512,0,0,0,0,0,0
Bacteria;Verrucomicrobia;Spartobacteria;NA;NA;Terrimicrobium;Terrimicrobium sacchariphilum;,0.425532,0,0,0.429185,0,0,0,0,0,0.578035,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pararcticibacter;Pararcticibacter tournemirensis;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;Acetatifactor muris;,0.425532,0.966184,0.578035,0,0,0,0,0,0,0.578035,0,0.497512,0.290698,0,0.813008,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus champanellensis;,0.425532,0,0,0.429185,0,0,0,0,0,0,0.537634,0.497512,0,0,0,0,0,0
Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces amestolkiae;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:754;,0.425532,0,0,0.429185,0.458716,0,0,0.943396,0.793651,0.578035,0.537634,0,0,0,0,1.041667,0,1.265823
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:1013;,0.425532,0,0,0,0,0.884956,0,0,0,0,0,0,0.581395,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:253;,0.425532,0,0,0,0,0,0,0,0,0.578035,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Coprobacillus;Coprobacillus sp. CAG:826;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:1031;,0.425532,0,0.578035,0,0.458716,0,0.847458,0.943396,0.793651,1.156069,0.537634,0,0,1.807229,0.813008,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:1058;,0.425532,0.483092,0,0,0,0.884956,0,0,0.793651,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:94;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:424;,0.425532,0.483092,1.156069,0,0,0,0,0,0,0.578035,0,0.497512,0,0,0,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:449;,0.425532,0,0.578035,0.429185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:460;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:534;,0.425532,1.932367,1.156069,0,0,0,0.847458,0.943396,0,0.578035,0.537634,0,0.290698,0,1.626016,1.041667,1.587302,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio;Butyrivibrio sp. VCB2006;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;Pseudobutyrivibrio sp. LB2011;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium V9D3004;,0.425532,0,0,0,0,0,0,0,0,1.156069,0,0,0.581395,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;Eisenbergiella tayi;,0.425532,0.483092,0,0.429185,0,0,0,0,0,0,0,0,0,0,0.813008,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. NRRL F-5135;,0.425532,0,0,0,0,0.884956,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Herbinix;Herbinix hemicellulosilytica;,0.425532,0,0.578035,0,0,0.884956,0,0,0,0.578035,0.537634,0.497512,0.872093,1.807229,0,0,0,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia glycaniphila;,0.425532,0.483092,0.578035,0.429185,0,0,0,1.886792,0,0,0.537634,0,0,0,0,1.041667,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides massiliensis;,0.425532,0,0,0,0,0,0,0.943396,0,0,0,0,0,0.602410,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavivirga;Flavivirga eckloniae;,0.425532,0,0.578035,0.429185,0.917431,0.884956,1.694915,0,0.793651,0.578035,0.537634,0.995025,0.581395,0.602410,0.813008,1.041667,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. Marseille-P299;,0.425532,0,0,0.429185,0,0,0,0,0,0.578035,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosacchariphilus;Anaerosacchriphilus polymeriproducens;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium phocaeense;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;NA;Clostridiaceae bacterium;,0.425532,0,0,0,0,0,0,0,0.793651,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium;,0.425532,0,0,0,0,0,0.847458,0.943396,0.793651,0,0,0,0.290698,0,0,2.083333,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. An169;,0.425532,0,0.578035,0,0,0,0,0,0,0,0,0,0.581395,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium Marseille-P3773;,0.425532,0.483092,0,0.429185,0.458716,0,0.847458,0,0,0,1.075269,0.995025,0.290698,0.602410,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. P5-92;,0.425532,0.966184,0,0.429185,0,0,0,0,0,0,0.537634,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pararcticibacter;Pararcticibacter amylolyticus;,0.425532,0,0,0,0,0,0,0,0,0.578035,0,0,0.290698,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. AM58-2XD;,0.425532,0,0,0,0,0,0,0,0,0,0.537634,0,0,0,0,1.041667,0,1.265823
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. OM05-10BH;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0.290698,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;Dysgonomonas sp. 216;,0.425532,0.483092,0.578035,0.429185,0,0.884956,0.847458,0,0,0.578035,0,0,0,0,0.813008,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 214;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0.290698,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium TF09-2AC;,0.425532,0,0,0,0,0.884956,0,0,0,0.578035,0.537634,0.497512,0,0,0.813008,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia sp. 1XD42-69;,0.425532,0.483092,0,0.429185,0.458716,0,0.847458,0,0,0,0,0,0,0.602410,0,0,1.587302,0
Bacteria;NA;NA;NA;NA;NA;bacterium 0.1xD8-71;,0.425532,0,0.578035,0,0.458716,0.884956,0,0.943396,0,0,0.537634,0.497512,0.581395,0,0.813008,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium 0.1xD8-82;,0.425532,0,0,0.429185,0.458716,0.884956,0,0.943396,0,0,0,0.497512,0,0,0,1.041667,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium 1XD8-76;,0.425532,0.966184,0.578035,0,0,0.884956,0.847458,0,0,0,0.537634,0,0.290698,0.602410,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium c-19;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. E02;,0.425532,0,0,0,0,0,0.847458,0,0.793651,0,0.537634,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;NA;Bacteroidaceae bacterium HV4-6-C5C;,0.425532,0,0,0.429185,0.458716,0,0,0,0,0.578035,0,0,0.290698,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia sp. MUC/MUC-530-WT-4D;,0.425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) species,29.787233,32.850243,36.994217,37.339054,39.449543,38.938053,43.220337,46.226414,38.095238,36.416183,44.623653,32.835819,38.953487,39.156628,42.276424,44.791664,52.380955,39.240505
unclassified,21.702127,21.256039,12.716763,15.879828,15.137614,12.389380,11.016949,4.716981,8.730159,6.358381,13.978495,22.885571,16.279070,14.457831,9.756097,5.208333,6.349207,1.265823
Eukaryota;Preaxostyla;NA;Oxymonadida;Streblomastigidae;Streblomastix;Streblomastix strix;,0,1.449275,0,0,0.458716,0,0,0,0,0,0,0,0,1.204819,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium Choco116;,0,0.966184,0,0,0,0,0,0,0.793651,0,0,0,0,0.602410,0,1.041667,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides heparinolyticus;,0,0.483092,0,0.429185,0.458716,0,0.847458,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halanaerobium;Halanaerobium saccharolyticum;,0,0.483092,0,0,0,0,0.847458,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium plexicaudatum;,0,0.483092,0,0,0.458716,0,0.847458,0,0,0,0,0,0,0.602410,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;Alkalibacterium olivapovliticus;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;Marvinbryantia formatexigens;,0,0.483092,0.578035,0.429185,0.917431,0,0,0,0.793651,0.578035,0,0.497512,0,0.602410,0,0,0,1.265823
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus rennini;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus prosopidis;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0.290698,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides rodentium;,0,0.483092,0,0,0.458716,0.884956,0,0,0,0.578035,0,0.497512,0.290698,0.602410,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus heilongjiangensis;,0,0.483092,0.578035,0,0,0,0,0,0,0,0,0,0,0.602410,0.813008,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:462;,0,0.483092,0,0,0,0,0,0,0,0.578035,0,0,0,0,0.813008,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:927;,0,0.483092,0,0,0,0,0.847458,0.943396,0.793651,0.578035,0,0,0.290698,0.602410,0,1.041667,0,1.265823
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:167;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium sp. CAG:251;,0,0.483092,0.578035,0.429185,0,0,0,0.943396,0,0.578035,0,0.995025,0.290698,0,0,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:227;,0,0.483092,0,0,0.458716,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides luti;,0,0.483092,0,0.429185,0,0,0,0,0,0,0,0,0.290698,0,0,1.041667,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. KNHs205;,0,0.483092,0.578035,0.429185,0,0.884956,0.847458,0,0,0.578035,0,0.497512,0,0,0,0,1.587302,1.265823
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio;Butyrivibrio sp. INlla18;,0,0.483092,0,0.429185,0,0,0,0,0,0.578035,0,0,0.290698,0.602410,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium XBD2001;,0,0.483092,0,0,0,0,0,0,0,0.578035,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Niameybacter;Niameybacter massiliensis;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0.581395,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. tf2-5;,0,0.483092,0.578035,0.429185,0,0,0,0,0.793651,0.578035,0.537634,0,0.290698,0.602410,0,1.041667,0,0
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium eulemuris;,0,0.483092,0.578035,0,0,0,1.694915,1.886792,1.587302,0,0,0,0,0.602410,0.813008,2.083333,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. OY3WO11;,0,0.483092,0,0.429185,0.458716,0.884956,0,0,0,0,0,0,0,0,0,0,1.587302,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. KH2C16;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia marasmi;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;NA;Prevotellaceae bacterium MN60;,0,0.483092,0.578035,0.429185,0.458716,0,0,0,0,0.578035,0,0,0,0.602410,0.813008,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium sp. An11;,0,0.483092,0,0,0.458716,0,0,0,0.793651,1.156069,0,0,0,0.602410,0,0,0,1.265823
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. An298;,0,0.483092,0,0,0,0,0.847458,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. An76;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Neglecta;Neglecta sp. Marseille-P3890;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0.290698,1.204819,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. P5-126;,0,0.483092,0.578035,0.429185,0.458716,0.884956,0,0,0.793651,0.578035,0.537634,0,0.290698,0.602410,0,1.041667,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;Dysgonomonas massiliensis;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.587302,0
Bacteria;Chloroflexi;Anaerolineae;NA;NA;NA;Anaerolineae bacterium;,0,0.483092,0,0,0,0,0,0.943396,0.793651,0,0,0,0,0.602410,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;NA;Bacteroidaceae bacterium;,0,0.483092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NA;Flavobacteriaceae bacterium DSL-48;,0,0.483092,0.578035,0.429185,0,0,0,0,0.793651,0,0,0,0,0.602410,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. AM32-11AC;,0,0.483092,0,0.429185,0.458716,0,0,0,0,0,0,0,0.290698,0,0.813008,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium 1xD42-62;,0,0.483092,0.578035,0,0.458716,0,0,0,0,0,0,0.497512,0.290698,0,0.813008,0,0,0
