,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium phytofermentans;,0.892857,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella brevis;,0.892857,0,0,0,1.282051,0,0,0,0,0.970874,1.075269,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cellulosilyticus;,0.892857,0,1.538462,1.020408,0,0,0,0,0,0.970874,1.075269,0,0.729927,1.639344,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosporobacter;Anaerosporobacter mobilis;,0.892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;Solirubrobacter soli;,0.892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella clara;,0.892857,0,0,0,0,1.818182,0,0,0,0,2.150538,0,0.729927,0,2.083333,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella xylaniphila;,0.892857,0,0,1.020408,0,0,0,2.564103,0,0,1.075269,0,0,0,0,0,0,3.125000
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides graminisolvens;,0.892857,1.587302,1.538462,2.040816,1.282051,0,0,0,1.538462,0,1.075269,1.282051,0.729927,1.639344,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides oleiciplenus;,0.892857,3.174603,3.076923,1.020408,1.282051,0,0,0,1.538462,0.970874,4.301075,1.282051,1.459854,1.639344,4.166667,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Pseudokineococcus;Pseudokineococcus lusitanus;,0.892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Thermotogae;Thermotogae;Petrotogales;Petrotogaceae;Defluviitoga;Defluviitoga tunisiensis;,0.892857,0,0,1.020408,0,0,0,0,0,0.970874,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:1013;,0.892857,0,0,0,0,1.818182,0,0,0,0,0,0,0.729927,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium sp. CAG:115;,0.892857,0,1.538462,0,0,0,0,0,0,0.970874,0,2.564103,2.189781,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. CAG:579;,0.892857,0,0,1.020408,0,0,0,2.564103,0,0,0,0,0,0,0,2.857143,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:94;,0.892857,0,0,0,1.282051,1.818182,0,0,0,0.970874,0,1.282051,0,0,0,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:345;,0.892857,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:534;,0.892857,0,0,0,0,1.818182,0,0,1.538462,0,0,1.282051,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium AD3010;,0.892857,0,0,0,1.282051,0,0,2.564103,1.538462,0.970874,1.075269,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Neglecta;Neglecta timonensis;,0.892857,0,0,0,0,1.818182,0,0,0,0,1.075269,0,0.729927,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides congonensis;,0.892857,0,0,0,0,1.818182,0,0,0,0,0,0,0,0,0,2.857143,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 43_108;,0.892857,0,1.538462,3.061224,1.282051,1.818182,2.083333,5.128205,1.538462,0,0,0,0.729927,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium;,0.892857,0,0,0,1.282051,0,6.250000,0,1.538462,2.912621,1.075269,2.564103,0.729927,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL H8-0548;,0.892857,0,0,0,0,0,0,0,0,0.970874,1.075269,0,0.729927,0,0,2.857143,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaeromassilibacillus;Anaeromassilibacillus sp. An200;,0.892857,1.587302,0,0,0,1.818182,0,2.564103,0,0.970874,0,0,0,1.639344,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces;Glycomyces xiaoerkulensis;,0.892857,0,0,0,0,0,0,0,0,0,1.075269,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;Subdoligranulum sp. APC924/74;,0.892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. Z76;,0.892857,1.587302,0,1.020408,1.282051,1.818182,0,0,0,0,1.075269,1.282051,1.459854,1.639344,0,2.857143,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acutalibacter;Acutalibacter sp. 1XD8-33;,0.892857,0,0,1.020408,0,0,2.083333,0,0,0,0,1.282051,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. 12200R-189;,0.892857,0,0,0,0,0,0,0,0,0,1.075269,0,0,0,0,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) species,44.642857,52.380955,53.846157,45.918365,44.871796,50.909088,43.750000,48.717949,50.769234,46.601944,45.161289,30.769232,42.335766,49.180328,54.166668,48.571430,38.095238,34.375000
unclassified,8.928572,3.174603,3.076923,6.122449,6.410257,1.818182,4.166667,7.692308,9.230769,2.912621,6.451613,5.128205,5.839416,6.557377,4.166667,2.857143,14.285715,0.000000
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. MGM1;,0,3.174603,0,1.020408,0,1.818182,0,0,0,0,2.150538,2.564103,0,1.639344,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium 0.1xD8-71;,0,3.174603,0,1.020408,0,0,0,0,0,0,2.150538,1.282051,0.729927,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;Thermoanaerobacterium;Thermoanaerobacterium xylanolyticum;,0,1.587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae;,0,1.587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;uncultured Clostridium sp.;,0,1.587302,1.538462,1.020408,0,0,0,0,0,1.941748,0,0,0,1.639344,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium chromiireducens;,0,1.587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus;,0,1.587302,1.538462,1.020408,1.282051,0,2.083333,0,1.538462,0,0,2.564103,2.189781,6.557377,4.166667,0,4.761905,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus typhae;,0,1.587302,0,1.020408,0,0,0,0,1.538462,0.970874,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. CAG:268;,0,1.587302,1.538462,1.020408,0,0,0,0,1.538462,0.970874,1.075269,0,0.729927,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Niameybacter;Niameybacter massiliensis;,0,1.587302,0,0,0,0,0,0,1.538462,0.970874,0,0,0,1.639344,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium 41_12_two_minus;,0,1.587302,0,0,0,0,0,0,0,1.941748,0,0,0.729927,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ilei;,0,1.587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. P2-180;,0,1.587302,0,0,0,1.818182,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;NA;Bacteroidaceae bacterium;,0,1.587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia sp. OF03-15BH;,0,1.587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium 1xD42-87;,0,1.587302,0,0,0,0,0,0,0,0.970874,3.225806,1.282051,1.459854,1.639344,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Jeotgalibaca;Jeotgalibaca sp. H21T32;,0,1.587302,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium Oil+RF-744-WCA-WT-11;,0,1.587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium;,0,0,3.076923,0,2.564103,1.818182,0,0,1.538462,0,0,1.282051,0,1.639344,0,2.857143,0,3.125000
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Neorhizobium;Neorhizobium galegae;,0,0,1.538462,0,0,1.818182,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis;,0,0,1.538462,0,0,0,0,2.564103,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides heparinolyticus;,0,0,1.538462,0,2.564103,0,0,0,0,0.970874,0,0,0,0,0,2.857143,0,3.125000
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium ruminantium;,0,0,1.538462,1.020408,0,1.818182,0,0,1.538462,0,0,0,2.189781,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia intestinalis;,0,0,1.538462,2.040816,2.564103,0,2.083333,0,3.076923,0,1.075269,0,1.459854,1.639344,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;Anaerotruncus sp. CAG:528;,0,0,1.538462,0,0,0,0,0,1.538462,0,0,1.282051,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:253;,0,0,1.538462,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium sp. CAG:180;,0,0,1.538462,1.020408,0,0,0,0,1.538462,0,0,1.282051,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Massilimaliae;Massilimaliae massiliensis;,0,0,1.538462,0,1.282051,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium;,0,0,1.538462,1.020408,0,0,0,0,0,0,0,0,0,1.639344,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;Dysgonomonas sp. 216;,0,0,1.538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 224;,0,0,1.538462,0,0,0,0,0,0,0.970874,0,0,0,0,0,2.857143,4.761905,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinifilaceae;Labilibaculum;Labilibaculum sp. A4;,0,0,1.538462,0,0,1.818182,2.083333,0,1.538462,0,0,0,0.729927,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sartorii;,0,0,0,2.040816,1.282051,7.272727,0,2.564103,0,2.912621,0,1.282051,1.459854,1.639344,4.166667,0,9.523809,3.125000
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio;Butyrivibrio fibrisolvens;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium beijerinckii;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Faecalicatena;Faecalicatena contorta;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,2.857143,4.761905,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;Marvinbryantia formatexigens;,0,0,0,1.020408,0,0,0,0,0,0,0,2.564103,0,0,4.166667,0,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter westerhofensis;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;Cellulomonas aerilata;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;Hungatella effluvii;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:41;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0.729927,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. KNHs205;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium XBD2001;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sinopodophylli;,0,0,0,1.020408,0,0,0,0,0,0.970874,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Vallitaleaceae;Vallitalea;Vallitalea okinawensis;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium 1xD42-62;,0,0,0,1.020408,0,0,0,0,0,0,0,1.282051,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella sp. WM24;,0,0,0,1.020408,0,0,0,2.564103,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium;,0,0,0,0,2.564103,0,2.083333,0,0,0,0,0,0,0,0,2.857143,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] polysaccharolyticum;,0,0,0,0,1.282051,0,0,0,0,0.970874,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerocolumna;Anaerocolumna jejuensis;,0,0,0,0,1.282051,0,0,0,0,0.970874,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus donghaensis;,0,0,0,0,1.282051,0,0,0,0,0,0,0,0.729927,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia sp. CAG:303;,0,0,0,0,1.282051,0,2.083333,2.564103,1.538462,0.970874,1.075269,1.282051,0,0,2.083333,0,0,3.125000
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ihuae;,0,0,0,0,1.282051,0,0,2.564103,0,1.941748,1.075269,1.282051,0,0,2.083333,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium 55_9;,0,0,0,0,1.282051,0,0,0,0,0,0,0,0,0,2.083333,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. An169;,0,0,0,0,1.282051,0,0,0,0,0,0,1.282051,0,1.639344,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. chh4-2;,0,0,0,0,1.282051,0,0,0,0,0.970874,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;Nonomuraea sp. KC333;,0,0,0,0,1.282051,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp. OF01-20;,0,0,0,0,1.282051,0,2.083333,0,0,0,0,0,0,0,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium D16-50;,0,0,0,0,1.282051,0,0,0,0,0,0,2.564103,1.459854,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-001 (NCI);,0,0,0,0,1.282051,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerocolumna;Anaerocolumna sp. CBA3638;,0,0,0,0,1.282051,0,0,0,0,0,1.075269,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acetanaerobacterium;Acetanaerobacterium elongatum;,0,0,0,0,0,1.818182,0,0,0,0,0,0,0.729927,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium A4;,0,0,0,0,0,1.818182,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;Actinomadura darangshiensis;,0,0,0,0,0,1.818182,0,0,0,0,0,1.282051,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia sp. CAG:309;,0,0,0,0,0,1.818182,0,0,0,0.970874,1.075269,0,0.729927,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnotalea;Lachnotalea sp. AF33-28;,0,0,0,0,0,1.818182,0,0,0,0,1.075269,0,1.459854,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;,0,0,0,0,0,1.818182,0,0,0,0,0,1.282051,0,3.278688,0,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:227;,0,0,0,0,0,0,12.500000,0,0,0.970874,0,0,0,0,0,2.857143,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;,0,0,0,0,0,0,2.083333,0,0,0,0,0,0,0,2.083333,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;Dorea longicatena;,0,0,0,0,0,0,2.083333,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella;Cohnella luojiensis;,0,0,0,0,0,0,2.083333,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium protaetiae;,0,0,0,0,0,0,2.083333,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Ruminiclostridium;Ruminiclostridium hungatei;,0,0,0,0,0,0,0,2.564103,0,0,0,0,0,0,0,0,0,0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;Acidobacteriaceae bacterium URHE0068;,0,0,0,0,0,0,0,2.564103,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium cuniculi;,0,0,0,0,0,0,0,2.564103,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. BL-8;,0,0,0,0,0,0,0,0,1.538462,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. AF19-14;,0,0,0,0,0,0,0,0,1.538462,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CH2-D42-20;,0,0,0,0,0,0,0,0,1.538462,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caecimuri;,0,0,0,0,0,0,0,0,1.538462,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron;,0,0,0,0,0,0,0,0,0,1.941748,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Herbinix;Herbinix hemicellulosilytica;,0,0,0,0,0,0,0,0,0,0.970874,0,0,0.729927,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;Eisenbergiella massiliensis;,0,0,0,0,0,0,0,0,0,0.970874,0,1.282051,0,0,0,0,0,3.125000
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. Soil787;,0,0,0,0,0,0,0,0,0,0.970874,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;NA;Chitinophagaceae bacterium;,0,0,0,0,0,0,0,0,0,0.970874,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. An118;,0,0,0,0,0,0,0,0,0,0.970874,0,0,0,0,0,0,9.523809,3.125000
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium MD329;,0,0,0,0,0,0,0,0,0,0.970874,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella clara CAG:116;,0,0,0,0,0,0,0,0,0,0,1.075269,0,0,0,0,0,0,3.125000
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. NFR01;,0,0,0,0,0,0,0,0,0,0,1.075269,0,0.729927,0,0,0,0,0
